"'Xangongo - Angola - XGN': null,",Xangongo,Angola,XGN
"'Bukavu/kavumu - Congo (Kinshasa) - BKY': null,",Bukavu/kavumu,Congo (Kinshasa),BKY
"'Bunia - Congo (Kinshasa) - BUX': null,",Bunia,Congo (Kinshasa),BUX
"'Buta Zega - Congo (Kinshasa) - BZU': null,",Buta Zega,Congo (Kinshasa),BZU
"'Lubumashi - Congo (Kinshasa) - FBM': null,",Lubumashi,Congo (Kinshasa),FBM
"'Kisangani - Congo (Kinshasa) - FKI': null,",Kisangani,Congo (Kinshasa),FKI
"'Kalemie - Congo (Kinshasa) - FMI': null,",Kalemie,Congo (Kinshasa),FMI
"'Isiro - Congo (Kinshasa) - IRP': null,",Isiro,Congo (Kinshasa),IRP
"'Kananga - Congo (Kinshasa) - KGA': null,",Kananga,Congo (Kinshasa),KGA
"'Kamina Base - Congo (Kinshasa) - KMN': null,",Kamina Base,Congo (Kinshasa),KMN
"'Kindu - Congo (Kinshasa) - KND': null,",Kindu,Congo (Kinshasa),KND
"'Kolwezi - Congo (Kinshasa) - KWZ': null,",Kolwezi,Congo (Kinshasa),KWZ
"'Lodja - Congo (Kinshasa) - LJA': null,",Lodja,Congo (Kinshasa),LJA
"'Mbuji-mayi - Congo (Kinshasa) - MJM': null,",Mbuji-mayi,Congo (Kinshasa),MJM
"'Ilebo - Congo (Kinshasa) - PFR': null,",Ilebo,Congo (Kinshasa),PFR
"'Tshikapa - Congo (Kinshasa) - TSH': null,",Tshikapa,Congo (Kinshasa),TSH
"'Kasompe - Zambia - CGJ': null,",Kasompe,Zambia,CGJ
"'Chipata - Zambia - CIP': null,",Chipata,Zambia,CIP
"'Kasama - Zambia - KAA': null,",Kasama,Zambia,KAA
"'Southdowns - Zambia - KIW': null,",Southdowns,Zambia,KIW
"'Lusaka - Zambia - LUN': null,",Lusaka,Zambia,LUN
"'Livingstone - Zambia - LVI': null,",Livingstone,Zambia,LVI
"'Mfuwe - Zambia - MFU': null,",Mfuwe,Zambia,MFU
"'Mongu - Zambia - MNR': null,",Mongu,Zambia,MNR
"'Ndola - Zambia - NLA': null,",Ndola,Zambia,NLA
"'Kasaba Bay - Zambia - ZKB': null,",Kasaba Bay,Zambia,ZKB
"'Bata - Equatorial Guinea - BSG': null,",Bata,Equatorial Guinea,BSG
"'Malabo - Equatorial Guinea - SSG': null,",Malabo,Equatorial Guinea,SSG
"'Nampula - Mozambique - APL': null,",Nampula,Mozambique,APL
"'Beira - Mozambique - BEW': null,",Beira,Mozambique,BEW
"'Cuamba - Mozambique - FXO': null,",Cuamba,Mozambique,FXO
"'Inhaca - Mozambique - IHC': null,",Inhaca,Mozambique,IHC
"'Inhambane - Mozambique - INH': null,",Inhambane,Mozambique,INH
"'Lumbo - Mozambique - LFB': null,",Lumbo,Mozambique,LFB
"'Nacala - Mozambique - MNC': null,",Nacala,Mozambique,MNC
"'Maputo - Mozambique - MPM': null,",Maputo,Mozambique,MPM
"'Mueda - Mozambique - MUD': null,",Mueda,Mozambique,MUD
"'Mocimboa Da Praia - Mozambique - MZB': null,",Mocimboa Da Praia,Mozambique,MZB
"'Pemba - Mozambique - POL': null,",Pemba,Mozambique,POL
"'Tete - Mozambique - TET': null,",Tete,Mozambique,TET
"'Quelimane - Mozambique - UEL': null,",Quelimane,Mozambique,UEL
"'Vilankulu - Mozambique - VNX': null,",Vilankulu,Mozambique,VNX
"'Chimoio - Mozambique - VPY': null,",Chimoio,Mozambique,VPY
"'Lichinga - Mozambique - VXC': null,",Lichinga,Mozambique,VXC
"'Maseru - Lesotho - MSU': null,",Maseru,Lesotho,MSU
"'Manzini - Swaziland - MTS': null,",Manzini,Swaziland,MTS
"'Alula - Somalia - ALU': null,",Alula,Somalia,ALU
"'Berbera - Somalia - BBO': null,",Berbera,Somalia,BBO
"'Bosaso - Somalia - BSA': null,",Bosaso,Somalia,BSA
"'Burao - Somalia - BUO': null,",Burao,Somalia,BUO
"'Galcaio - Somalia - GLK': null,",Galcaio,Somalia,GLK
"'Hargeisa - Somalia - HGA': null,",Hargeisa,Somalia,HGA
"'Kismayu - Somalia - KMU': null,",Kismayu,Somalia,KMU
"'Mogadishu - Somalia - MGQ': null,",Mogadishu,Somalia,MGQ
"'Greenville - Liberia - CPA': null,",Greenville,Liberia,CPA
"'Monrovia - Liberia - MLW': null,",Monrovia,Liberia,MLW
"'Monrovia - Liberia - ROB': null,",Monrovia,Liberia,ROB
"'Amboseli National Park - Kenya - ASV': null,",Amboseli National Park,Kenya,ASV
"'Eldoret - Kenya - EDL': null,",Eldoret,Kenya,EDL
"'Garissa - Kenya - GAS': null,",Garissa,Kenya,GAS
"'Kakamega - Kenya - GGM': null,",Kakamega,Kenya,GGM
"'Hola - Kenya - HOA': null,",Hola,Kenya,HOA
"'Kilaguni - Kenya - ILU': null,",Kilaguni,Kenya,ILU
"'Meru National Park - Kenya - JJM': null,",Meru National Park,Kenya,JJM
"'Kericho - Kenya - KEY': null,",Kericho,Kenya,KEY
"'Kisumu - Kenya - KIS': null,",Kisumu,Kenya,KIS
"'Kitale - Kenya - KTL': null,",Kitale,Kenya,KTL
"'Lamu - Kenya - LAU': null,",Lamu,Kenya,LAU
"'Lokichoggio - Kenya - LKG': null,",Lokichoggio,Kenya,LKG
"'Lodwar - Kenya - LOK': null,",Lodwar,Kenya,LOK
"'Mombasa - Kenya - MBA': null,",Mombasa,Kenya,MBA
"'Masai Mara - Kenya - MRE': null,",Masai Mara,Kenya,MRE
"'Malindi - Kenya - MYD': null,",Malindi,Kenya,MYD
"'Nairobi - Kenya - NBO': null,",Nairobi,Kenya,NBO
"'NYERI - Kenya - NYE': null,",NYERI,Kenya,NYE
"'Nanyuki - Kenya - NYK': null,",Nanyuki,Kenya,NYK
"'Moyale - Kenya - OYL': null,",Moyale,Kenya,OYL
"'Samburu South - Kenya - UAS': null,",Samburu South,Kenya,UAS
"'Ukunda - Kenya - UKA': null,",Ukunda,Kenya,UKA
"'Nairobi - Kenya - WIL': null,",Nairobi,Kenya,WIL
"'Wajir - Kenya - WJR': null,",Wajir,Kenya,WJR
"'Abeche - Chad - AEH': null,",Abeche,Chad,AEH
"'Am Timan - Chad - AMC': null,",Am Timan,Chad,AMC
"'Faya-largeau - Chad - FYT': null,",Faya-largeau,Chad,FYT
"'Moundou - Chad - MQQ': null,",Moundou,Chad,MQQ
"'N'djamena - Chad - NDJ': null,",N'djamena,Chad,NDJ
"'Sarh - Chad - SRH': null,",Sarh,Chad,SRH
"'Agadez - Niger - AJY': null,",Agadez,Niger,AJY
"'Maradi - Niger - MFQ': null,",Maradi,Niger,MFQ
"'Niamey - Niger - NIM': null,",Niamey,Niger,NIM
"'Tahoua - Niger - THZ': null,",Tahoua,Niger,THZ
"'Zinder - Niger - ZND': null,",Zinder,Niger,ZND
"'Aioun El Atrouss - Mauritania - AEO': null,",Aioun El Atrouss,Mauritania,AEO
"'Atar - Mauritania - ATR': null,",Atar,Mauritania,ATR
"'Nema - Mauritania - EMN': null,",Nema,Mauritania,EMN
"'Kaedi - Mauritania - KED': null,",Kaedi,Mauritania,KED
"'Kiffa - Mauritania - KFA': null,",Kiffa,Mauritania,KFA
"'Nouadhibou - Mauritania - NDB': null,",Nouadhibou,Mauritania,NDB
"'Nouakschott - Mauritania - NKC': null,",Nouakschott,Mauritania,NKC
"'Zouerat - Mauritania - OUZ': null,",Zouerat,Mauritania,OUZ
"'Selibabi - Mauritania - SEY': null,",Selibabi,Mauritania,SEY
"'Tidjikja - Mauritania - TIY': null,",Tidjikja,Mauritania,TIY
"'Bobo-dioulasso - Burkina Faso - BOY': null,",Bobo-dioulasso,Burkina Faso,BOY
"'Ouagadougou - Burkina Faso - OUA': null,",Ouagadougou,Burkina Faso,OUA
"'Cotonou - Benin - COO': null,",Cotonou,Benin,COO
"'Principe - Sao Tome and Principe - PCP': null,",Principe,Sao Tome and Principe,PCP
"'Sao Tome - Sao Tome and Principe - TMS': null,",Sao Tome,Sao Tome and Principe,TMS
"'Kufra - Libya - AKF': null,",Kufra,Libya,AKF
"'Benghazi - Libya - BEN': null,",Benghazi,Libya,BEN
"'Ghat - Libya - GHT': null,",Ghat,Libya,GHT
"'Hon - Libya - HUQ': null,",Hon,Libya,HUQ
"'Al Bayda' - Libya - LAQ': null,",Al Bayda',Libya,LAQ
"'Marsa Brega - Libya - LMQ': null,",Marsa Brega,Libya,LMQ
"'Ghadames - Libya - LTD': null,",Ghadames,Libya,LTD
"'Tripoli - Libya - MJI': null,",Tripoli,Libya,MJI
"'Sebha - Libya - SEB': null,",Sebha,Libya,SEB
"'Sirt - Libya - SRX': null,",Sirt,Libya,SRX
"'Tripoli - Libya - TIP': null,",Tripoli,Libya,TIP
"'Tobruk - Libya - TOB': null,",Tobruk,Libya,TOB
"'Djerba - Tunisia - DJE': null,",Djerba,Tunisia,DJE
"'El Borma - Tunisia - EBM': null,",El Borma,Tunisia,EBM
"'Gabes - Tunisia - GAE': null,",Gabes,Tunisia,GAE
"'Gafsa - Tunisia - GAF': null,",Gafsa,Tunisia,GAF
"'Monastir - Tunisia - MIR': null,",Monastir,Tunisia,MIR
"'Enfidha - Tunisia - NBE': null,",Enfidha,Tunisia,NBE
"'Sfax - Tunisia - SFA': null,",Sfax,Tunisia,SFA
"'Tabarka - Tunisia - TBJ': null,",Tabarka,Tunisia,TBJ
"'Tozeur - Tunisia - TOE': null,",Tozeur,Tunisia,TOE
"'Tunis - Tunisia - TUN': null,",Tunis,Tunisia,TUN
"'Windhoek - Namibia - ERS': null,",Windhoek,Namibia,ERS
"'Grootfontein - Namibia - GFY': null,",Grootfontein,Namibia,GFY
"'Keetmanshoop - Namibia - KMP': null,",Keetmanshoop,Namibia,KMP
"'Luderitz - Namibia - LUD': null,",Luderitz,Namibia,LUD
"'Mpacha - Namibia - MPA': null,",Mpacha,Namibia,MPA
"'Rundu - Namibia - NDU': null,",Rundu,Namibia,NDU
"'Okaukuejo - Namibia - OKF': null,",Okaukuejo,Namibia,OKF
"'Mokuti Lodge - Namibia - OKU': null,",Mokuti Lodge,Namibia,OKU
"'Oranjemund - Namibia - OMD': null,",Oranjemund,Namibia,OMD
"'Ondangwa - Namibia - OND': null,",Ondangwa,Namibia,OND
"'Swakopmund - Namibia - SWP': null,",Swakopmund,Namibia,SWP
"'Tsumeb - Namibia - TSB': null,",Tsumeb,Namibia,TSB
"'Windhoek - Namibia - WDH': null,",Windhoek,Namibia,WDH
"'Walvis Bay - Namibia - WVB': null,",Walvis Bay,Namibia,WVB
"'Adak Island - United States - ADK': null,",Adak Island,United States,ADK
"'Atka - United States - AKB': null,",Atka,United States,AKB
"'Shemya - United States - SYA': null,",Shemya,United States,SYA
"'Ambler - United States - ABL': null,",Ambler,United States,ABL
"'Kodiak - United States - ADQ': null,",Kodiak,United States,ADQ
"'Allakaket - United States - AET': null,",Allakaket,United States,AET
"'Angoon - United States - AGN': null,",Angoon,United States,AGN
"'Wainwright - United States - AIN': null,",Wainwright,United States,AIN
"'Akiak - United States - AKI': null,",Akiak,United States,AKI
"'Akhiok - United States - AKK': null,",Akhiok,United States,AKK
"'King Salmon - United States - AKN': null,",King Salmon,United States,AKN
"'Anaktuvuk Pass - United States - AKP': null,",Anaktuvuk Pass,United States,AKP
"'Anchorage - United States - ANC': null,",Anchorage,United States,ANC
"'Aniak - United States - ANI': null,",Aniak,United States,ANI
"'Annette Island - United States - ANN': null,",Annette Island,United States,ANN
"'Anvik - United States - ANV': null,",Anvik,United States,ANV
"'Arctic Village - United States - ARC': null,",Arctic Village,United States,ARC
"'Atqasuk - United States - ATK': null,",Atqasuk,United States,ATK
"'Alakanuk - United States - AUK': null,",Alakanuk,United States,AUK
"'Bethel - United States - BET': null,",Bethel,United States,BET
"'Delta Junction - United States - BIG': null,",Delta Junction,United States,BIG
"'Buckland - United States - BKC': null,",Buckland,United States,BKC
"'Big Mountain - United States - BMX': null,",Big Mountain,United States,BMX
"'Barrow - United States - BRW': null,",Barrow,United States,BRW
"'Barter Island - United States - BTI': null,",Barter Island,United States,BTI
"'Bettles - United States - BTT': null,",Bettles,United States,BTT
"'Cold Bay - United States - CDB': null,",Cold Bay,United States,CDB
"'Cordova - United States - CDV': null,",Cordova,United States,CDV
"'Central - United States - CEM': null,",Central,United States,CEM
"'Chuathbaluk - United States - CHU': null,",Chuathbaluk,United States,CHU
"'Chalkyitsik - United States - CIK': null,",Chalkyitsik,United States,CIK
"'Chefornak - United States - CYF': null,",Chefornak,United States,CYF
"'Yakataga - United States - CYT': null,",Yakataga,United States,CYT
"'Cape Romanzof - United States - CZF': null,",Cape Romanzof,United States,CZF
"'Dillingham - United States - DLG': null,",Dillingham,United States,DLG
"'Deering - United States - DRG': null,",Deering,United States,DRG
"'Unalaska - United States - DUT': null,",Unalaska,United States,DUT
"'Eagle - United States - EAA': null,",Eagle,United States,EAA
"'Anchorage - United States - EDF': null,",Anchorage,United States,EDF
"'Eek - United States - EEK': null,",Eek,United States,EEK
"'Egegik - United States - EGX': null,",Egegik,United States,EGX
"'Cape Newenham - United States - EHM': null,",Cape Newenham,United States,EHM
"'Fairbanks - United States - EIL': null,",Fairbanks,United States,EIL
"'Elim - United States - ELI': null,",Elim,United States,ELI
"'Elfin Cove - United States - ELV': null,",Elfin Cove,United States,ELV
"'Emmonak - United States - EMK': null,",Emmonak,United States,EMK
"'Kenai - United States - ENA': null,",Kenai,United States,ENA
"'Fairbanks - United States - FAI': null,",Fairbanks,United States,FAI
"'Fort Wainwright - United States - FBK': null,",Fort Wainwright,United States,FBK
"'Funter Bay - United States - FNR': null,",Funter Bay,United States,FNR
"'Fort Richardson - United States - FRN': null,",Fort Richardson,United States,FRN
"'Fort Yukon - United States - FYU': null,",Fort Yukon,United States,FYU
"'Galena - United States - GAL': null,",Galena,United States,GAL
"'Gambell - United States - GAM': null,",Gambell,United States,GAM
"'Gulkana - United States - GKN': null,",Gulkana,United States,GKN
"'Golovin - United States - GLV': null,",Golovin,United States,GLV
"'Gustavus - United States - GST': null,",Gustavus,United States,GST
"'Holy Cross - United States - HCR': null,",Holy Cross,United States,HCR
"'Hoonah - United States - HNH': null,",Hoonah,United States,HNH
"'Haines - United States - HNS': null,",Haines,United States,HNS
"'Homer - United States - HOM': null,",Homer,United States,HOM
"'Hooper Bay - United States - HPB': null,",Hooper Bay,United States,HPB
"'Huslia - United States - HSL': null,",Huslia,United States,HSL
"'Hughes - United States - HUS': null,",Hughes,United States,HUS
"'Hydaburg - United States - HYG': null,",Hydaburg,United States,HYG
"'Kiana - United States - IAN': null,",Kiana,United States,IAN
"'Igiugig - United States - IGG': null,",Igiugig,United States,IGG
"'Nikolski - United States - IKO': null,",Nikolski,United States,IKO
"'Iliamna - United States - ILI': null,",Iliamna,United States,ILI
"'Circle - United States - IRC': null,",Circle,United States,IRC
"'Juneau - United States - JNU': null,",Juneau,United States,JNU
"'Kaltag - United States - KAL': null,",Kaltag,United States,KAL
"'False Pass - United States - KFP': null,",False Pass,United States,KFP
"'Koliganek - United States - KGK': null,",Koliganek,United States,KGK
"'Koyuk - United States - KKA': null,",Koyuk,United States,KKA
"'Kongiganak - United States - KKH': null,",Kongiganak,United States,KKH
"'Kalskag - United States - KLG': null,",Kalskag,United States,KLG
"'Larsen Bay - United States - KLN': null,",Larsen Bay,United States,KLN
"'Klawock - United States - KLW': null,",Klawock,United States,KLW
"'Manokotak - United States - KMO': null,",Manokotak,United States,KMO
"'New Stuyahok - United States - KNW': null,",New Stuyahok,United States,KNW
"'Kotlik - United States - KOT': null,",Kotlik,United States,KOT
"'Port Clarence - United States - KPC': null,",Port Clarence,United States,KPC
"'Kipnuk - United States - KPN': null,",Kipnuk,United States,KPN
"'Perryville - United States - KPV': null,",Perryville,United States,KPV
"'Akutan - United States - KQA': null,",Akutan,United States,KQA
"'St Mary's - United States - KSM': null,",St Mary's,United States,KSM
"'Ketchikan - United States - KTN': null,",Ketchikan,United States,KTN
"'Brevig Mission - United States - KTS': null,",Brevig Mission,United States,KTS
"'Kasigluk - United States - KUK': null,",Kasigluk,United States,KUK
"'King Cove - United States - KVC': null,",King Cove,United States,KVC
"'Kivalina - United States - KVL': null,",Kivalina,United States,KVL
"'Kwigillingok - United States - KWK': null,",Kwigillingok,United States,KWK
"'Quinhagak - United States - KWN': null,",Quinhagak,United States,KWN
"'Kwethluk - United States - KWT': null,",Kwethluk,United States,KWT
"'Karluk - United States - KYK': null,",Karluk,United States,KYK
"'Koyukuk - United States - KYU': null,",Koyukuk,United States,KYU
"'Lake Minchumina - United States - LMA': null,",Lake Minchumina,United States,LMA
"'Cape Lisburne - United States - LUR': null,",Cape Lisburne,United States,LUR
"'Mcgrath - United States - MCG': null,",Mcgrath,United States,MCG
"'McKinley Park - United States - MCL': null,",McKinley Park,United States,MCL
"'Marshall - United States - MLL': null,",Marshall,United States,MLL
"'Manley Hot Springs - United States - MLY': null,",Manley Hot Springs,United States,MLY
"'Mountain Village - United States - MOU': null,",Mountain Village,United States,MOU
"'Anchorage - United States - MRI': null,",Anchorage,United States,MRI
"'Metakatla - United States - MTM': null,",Metakatla,United States,MTM
"'Mekoryuk - United States - MYU': null,",Mekoryuk,United States,MYU
"'Chenega - United States - NCN': null,",Chenega,United States,NCN
"'Nikolai - United States - NIB': null,",Nikolai,United States,NIB
"'Nelson Lagoon - United States - NLG': null,",Nelson Lagoon,United States,NLG
"'Nightmute - United States - NME': null,",Nightmute,United States,NME
"'Nondalton - United States - NNL': null,",Nondalton,United States,NNL
"'Nuiqsut - United States - NUI': null,",Nuiqsut,United States,NUI
"'Nulato - United States - NUL': null,",Nulato,United States,NUL
"'Kobuk - United States - OBU': null,",Kobuk,United States,OBU
"'Nome - United States - OME': null,",Nome,United States,OME
"'Toksook Bay - United States - OOK': null,",Toksook Bay,United States,OOK
"'Northway - United States - ORT': null,",Northway,United States,ORT
"'Noorvik - United States - ORV': null,",Noorvik,United States,ORV
"'Kotzebue - United States - OTZ': null,",Kotzebue,United States,OTZ
"'Palmer - United States - PAQ': null,",Palmer,United States,PAQ
"'Pilot Point - United States - PIP': null,",Pilot Point,United States,PIP
"'Point Lay - United States - PIZ': null,",Point Lay,United States,PIZ
"'Napaskiak - United States - PKA': null,",Napaskiak,United States,PKA
"'Cold Bay - United States - PML': null,",Cold Bay,United States,PML
"'Prospect Creek - United States - PPC': null,",Prospect Creek,United States,PPC
"'Petersburg - United States - PSG': null,",Petersburg,United States,PSG
"'Port alsworth - United States - PTA': null,",Port alsworth,United States,PTA
"'Port Heiden - United States - PTH': null,",Port Heiden,United States,PTH
"'Port Moller - United States - PTU': null,",Port Moller,United States,PTU
"'Ruby - United States - RBY': null,",Ruby,United States,RBY
"'Russian Mission - United States - RSH': null,",Russian Mission,United States,RSH
"'Deadhorse - United States - SCC': null,",Deadhorse,United States,SCC
"'Scammon Bay - United States - SCM': null,",Scammon Bay,United States,SCM
"'Sand Point - United States - SDP': null,",Sand Point,United States,SDP
"'Skagway - United States - SGY': null,",Skagway,United States,SGY
"'Shungnak - United States - SHG': null,",Shungnak,United States,SHG
"'Shishmaref - United States - SHH': null,",Shishmaref,United States,SHH
"'Shageluk - United States - SHX': null,",Shageluk,United States,SHX
"'Sitka - United States - SIT': null,",Sitka,United States,SIT
"'Shaktoolik - United States - SKK': null,",Shaktoolik,United States,SKK
"'Sleetmute - United States - SLQ': null,",Sleetmute,United States,SLQ
"'St. Michael - United States - SMK': null,",St. Michael,United States,SMK
"'St. Paul Island - United States - SNP': null,",St. Paul Island,United States,SNP
"'Point Barrow - United States - STG': null,",Point Barrow,United States,STG
"'Savoonga - United States - SVA': null,",Savoonga,United States,SVA
"'Sparrevohn - United States - SVW': null,",Sparrevohn,United States,SVW
"'Seward - United States - SWD': null,",Seward,United States,SWD
"'Soldotna - United States - SXQ': null,",Soldotna,United States,SXQ
"'Talkeetna - United States - TKA': null,",Talkeetna,United States,TKA
"'Tok - United States - TKJ': null,",Tok,United States,TKJ
"'Teller - United States - TLA': null,",Teller,United States,TLA
"'Tatalina - United States - TLJ': null,",Tatalina,United States,TLJ
"'Tin City - United States - TNC': null,",Tin City,United States,TNC
"'Togiak Village - United States - TOG': null,",Togiak Village,United States,TOG
"'Unalakleet - United States - UNK': null,",Unalakleet,United States,UNK
"'Indian Mountains - United States - UTO': null,",Indian Mountains,United States,UTO
"'Kuparuk - United States - UUK': null,",Kuparuk,United States,UUK
"'Chevak - United States - VAK': null,",Chevak,United States,VAK
"'Valdez - United States - VDZ': null,",Valdez,United States,VDZ
"'Venetie - United States - VEE': null,",Venetie,United States,VEE
"'Wales - United States - WAA': null,",Wales,United States,WAA
"'Beaver - United States - WBQ': null,",Beaver,United States,WBQ
"'Aleknagik - United States - WKK': null,",Aleknagik,United States,WKK
"'Selawik - United States - WLK': null,",Selawik,United States,WLK
"'White Mountain - United States - WMO': null,",White Mountain,United States,WMO
"'Napakiak - United States - WNA': null,",Napakiak,United States,WNA
"'Wrangell - United States - WRG': null,",Wrangell,United States,WRG
"'South Naknek - United States - WSN': null,",South Naknek,United States,WSN
"'Noatak - United States - WTK': null,",Noatak,United States,WTK
"'Yakutat - United States - YAK': null,",Yakutat,United States,YAK
"'The Valley - Anguilla - AXA': null,",The Valley,Anguilla,AXA
"'Antigua - Antigua and Barbuda - ANU': null,",Antigua,Antigua and Barbuda,ANU
"'Codrington - Antigua and Barbuda - BBQ': null,",Codrington,Antigua and Barbuda,BBQ
"'La Rioja - Argentina - IRJ': null,",La Rioja,Argentina,IRJ
"'El Calafate - Argentina - FTE': null,",El Calafate,Argentina,FTE
"'Gobernador Gregores - Argentina - GGS': null,",Gobernador Gregores,Argentina,GGS
"'El Calafate - Argentina - ING': null,",El Calafate,Argentina,ING
"'Las Heras - Argentina - LHS': null,",Las Heras,Argentina,LHS
"'Perito Moreno - Argentina - PMQ': null,",Perito Moreno,Argentina,PMQ
"'Puerto Deseado - Argentina - PUD': null,",Puerto Deseado,Argentina,PUD
"'Rio Gallegos - Argentina - RGL': null,",Rio Gallegos,Argentina,RGL
"'Santa Cruz - Argentina - RZA': null,",Santa Cruz,Argentina,RZA
"'San Julian - Argentina - ULA': null,",San Julian,Argentina,ULA
"'ZAPALA - Argentina - APZ': null,",ZAPALA,Argentina,APZ
"'San Carlos De Bariloche - Argentina - BRC': null,",San Carlos De Bariloche,Argentina,BRC
"'San Martin Des Andes - Argentina - CPC': null,",San Martin Des Andes,Argentina,CPC
"'Cutralco - Argentina - CUT': null,",Cutralco,Argentina,CUT
"'El Bolson - Argentina - EHL': null,",El Bolson,Argentina,EHL
"'Fuerte Gral Roca - Argentina - GNR': null,",Fuerte Gral Roca,Argentina,GNR
"'General Pico - Argentina - GPO': null,",General Pico,Argentina,GPO
"'Chosmadal - Argentina - HOS': null,",Chosmadal,Argentina,HOS
"'Ingeniero Jacobacci - Argentina - IGB': null,",Ingeniero Jacobacci,Argentina,IGB
"'Neuquen - Argentina - NQN': null,",Neuquen,Argentina,NQN
"'San Antonio Oeste - Argentina - OES': null,",San Antonio Oeste,Argentina,OES
"'Oran - Argentina - ORA': null,",Oran,Argentina,ORA
"'Rincon de los Sauces - Argentina - RDS': null,",Rincon de los Sauces,Argentina,RDS
"'Santa Rosa - Argentina - RSA': null,",Santa Rosa,Argentina,RSA
"'Sierra Grande - Argentina - SGV': null,",Sierra Grande,Argentina,SGV
"'Salta - Argentina - SLA': null,",Salta,Argentina,SLA
"'Tartagal - Argentina - TTG': null,",Tartagal,Argentina,TTG
"'Viedma - Argentina - VDM': null,",Viedma,Argentina,VDM
"'San Juan - Argentina - UAQ': null,",San Juan,Argentina,UAQ
"'San Luis - Argentina - LUQ': null,",San Luis,Argentina,LUQ
